job_link,job_title,company,job_desc
https://www.indeed.com.sg/rc/clk?jk=68aced18bedec831&fccid=89dd43a7bc09252c&vjs=3,Business Analyst,FPT INFORMATION SYSTEM SINGAPORE,"Friendly and dynamic working environment
Long-term contract
Annual salary increase assessment
Job roles:
To be involved in SDLC including application development, implementation for IT projects using either waterfall or scrum model.
To work closely with business units to conduct requirement elicitation.
To have experience in wireframe, UIUX, documenting to write up system requirement specifications (SRS)/ user requirement specifications (URS).
To work closely with development team to design application.
To support dev and test team during implementation phase.
To conduct system testing to ensure applications conform to user requirements.
Job requirements:
Candidate must possess at least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Engineering (Computer/Telecommunication), Computer Science/Information Technology or equivalent.
Required language(s): English
At least 2 Year(s) of working experience in the related field is required for this position.
Required Skill(s): UI/UX Design
Preferably Junior Executive specialized in IT/Computer - Software or equivalent.
Job Type: Full-time
Experience:
Business Analyst: 2 years (Required)
Education:
Professional Qualification or Polytechnic Diploma (Required)
Location:
Singapore (Required)"
https://www.indeed.com.sg/rc/clk?jk=68f7faccaa03747f&fccid=f1d8e147024abb3f&vjs=3,Assistant Development Partner (Loan Portfolio Administration),Enterprise Singapore,"Permanent
Responsibilities
You will be part of a team to support the administration of government loan programmes to catalyse the growth of enterprises. You will be involved in the processing of applications and claims, tracking and reporting programmes performance, maintenance of database and system administration, as well as conducting compliance audits on partners and beneficiaries. You will also be required to facilitate improvements to existing work processes and enhance the efficiency in the programme administration.

Requirements
You should have at least a diploma in Business, Accounting, Engineering, Information Technology or related discipline. You should also be proficient in using EXCEL or equivalent software to analyse large volume of data. In addition, you should be meticulous and have good interpersonal skills. Experience in bank’s loan middle office will be advantageous."
https://www.indeed.com.sg/rc/clk?jk=6942ebd106b506a4&fccid=eb193642f8c64a12&vjs=3,"Finance Controller, ASEAN",Qlik,"What makes us Qlik
We’re motivated to help people make discoveries in data, share insights, make decisions and act with confidence. Making a difference, both in small and large ways, is our passion.
At the heart of Qlik is our Swedish soul, which guides everything from our culture and product design approach to our corporate social responsibility program. It’s what drives us to create a culture of innovation.
We believe data can change the world. And we believe people can, too
The Qlik Team
As part of the organization, and our growing team, you will be in a unique position to impact the future direction the company takes. With approximately 40,000 customers worldwide you will have access to a rich user community to help inform your decisions. Our highly collaborative environment means you will be working with a diverse group of talented people continuously innovating and improving.
As a key member of the Finance Team, the Controller, ASEAN will be responsible for operating a best practice financial function for the ASEAN Qlik business as well as overseeing and assisting the Finance Shared Service teams for local payable and order transactions. This role will report to the Finance Director of APAC
How you will spend your time as our next Finance Controller in Singapore
To serve as key business partner and contributor to local management team in support of ongoing growth strategies, tactics and long-term planning, ensuring that current revenue-generating strategies create enterprise value.
Actively partner with relevant business colleagues to optimize business performance by maximizing the use of technology to bring an analytical approach to framing and solving problems, and to identifying opportunities. Build a collaborative relationship with the business and be seen as an integral and accepted function within the Company.
Work with local management to drive the forecasting process for every segment of business operations. Maintain a multi-year rolling monthly forecast model that is coordinated with the regional leadership and budget.
With corporate FP&A, establish key performance indicators (KPIs) and scorecards to monitor the business specifically with regard to efficiency, profitability and time and resource management.
To partner with the business in a commercial capacity to support business growth in the region and where appropriate engage directly with strategic clients on large deals.
Provide early deal engagement shaping and maximize economic value. As appropriate help generate customer ROI business cases to secure budgets.
Direct preparation of the annual sales plan and operating budget . Review actuals with management and provide for an understanding of variances.
Complete special financial, administrative and ad hoc projects as directed by senior management.
Support major Company investment opportunities in region such as capital partner acquisitions, corporate partnerships and strategic alliances by leading the financial analysis of such opportunities, closure of such opportunities and then ongoing financial and operational management
Be a Qlik champion in the finance function, demonstrating the value internally of our business discovery platform. Be the regional expert user of standard corporate apps (financial and operational) and develop apps on an ad hoc basis as required to increase the credibility of the finance function and its analysis and conclusions when facing off with operating management.
To work alongside the shared service center in region to who will provide the following functions: invoicing, maintenance renewals, payroll, accounting and commission calculation.
To ensure internal controls, procedures, and guidelines conform to corporate directives, Human Resources policies, industry practices and government rules.
Represent office of the CFO in the field and contribute as a senior member of the Global Finance Leadership team.
You will be successful if you are
4+(Manager) years’ experience in finance with experience as a business partner
Finance or equivalent qualification such as ACA, CIMA – will vary by region.
A Masters degree in Accounting or MBA desirable.
Experience of working within a centralized Finance model
Knowledge of and/or experience within the software industry working for small fast growth and larger organizations
Sound understanding of process principles and tactics, including SOX 404.
Experience with all accounting principles (GAAP) and international financial reporting standards (IFRS).
Knowledge of ERP systems is highly desired.
Expertise in Microsoft Office products (Excel, Access, PowerPoint, Word,). Demonstrated experience using Excel to build and maintain complex financial models as well as perform financial and data analysis.
You will thrive if you are
Strong Financial Acumen and business expertise. Actively participate in all key business decisions
Commercial savvy and sales acumen – able to earn credibility and trust. Also to be comfortable from a business perspective operating in partnership with the business and field sales. Bring experience, provide independent view point, Involvement, Assess risk, Identify barriers, Negotiate and influence (internally as well as externally)
Analytical skills must address the full range of issues including marketing, strategic planning, technological and economics from an operational and strategic standpoint.
Familiar with and capable of impacting financial and operating metrics, able to analyze the business from an operational driver-based view and tie to financial outcomes, not limited to financial statement analysis
Advanced aptitude in problem solving, including the ability to logically structure an appropriate analytical framework. Provide relevant information and analysis, Clarification & guidance.
Excellent interpersonal, written, and verbal communication skills. ‘Easy to do business’ with.
Strong strategic agility and capability as well as ability to drive operational excellence - Ability and inclination to roll up sleeves and dig in. Dependence on and confidence in own abilities to get things done.
Excellent leadership skills – a seasoned people manager able to lead, develop and motivate and manage high performing teams
Ability to learn on the fly and bring value to the business very quickly.
Entrepreneurial with a self-starting personality; ability to prioritize and manage multiple responsibilities simultaneously – Will independently operate with a high level of effectiveness.
Innovation and creative thinking and strong thought leadership and decision-making capability
Very strong drive, dedication and work ethic.
Extremely team oriented with the ability to contribute.
Ability to thrive in a fast-paced environment with a hands-on mentality.
Not easily offended and an open communicator, inquisitive and not afraid to challenge. Ability to keep the sales organization aligned and ‘honest’ in their transactions.
Detail, process and control oriented.
Our way of giving back
To our communities, to the world, and to you is a core part of the culture at Qlik. We encourage our employees to participate in our numerous Corporate Responsibility Program initiatives.
Location/Mobility
The role is located in Singapore. If you think this position is interesting, you are welcome with your complete application in English. Apply as soon as possible as we are working continuously with the applications for this assignment.
Qlik is not accepting unsolicited assistance from search firms for this employment opportunity. Please, no phone calls or emails. All resumes submitted by search firms to any employee at Qlik via-email, the Internet or in any form and/or method without a valid written search agreement in place for this position will be deemed the sole property of Qlik. No fee will be paid in the event the candidate is hired by Qlik as a result of the referral or through other means.
LI-MP"
https://www.indeed.com.sg/rc/clk?jk=69558ce2e85b62dd&fccid=dc8e60874a709c64&vjs=3,Business Intelligence Consultant,Singapore,"Roles & Responsibilities
Lead BI projects to ensure on-time delivery.
Gather requirements and manage clients’ expectations on project delivery and product capabilities.
Analysis, design, develop, test, training and execute implementation at customer sites.
Project Team Leader and able to guide team technically.
Documentation and knowledge transfer to customers as required.
Learn products functionality in order to provide application / technical assistance in projects.
Interfacing on-site directly with customers, working with clients’ personnel and our consultants.
Onsite/offsite support applications in various locations.
Requirements
Minimum Bachelor Degree in Information Technology, Accounting or Finance.
Prefer candidate with BI (Qlik) products certification.
Minimum +7 years’ experience working with QlikView/QlikSense or Power BI or OBIEE or Tableau or Cognos.
At least 5 full project lifecycle experience (from analysis, design, development, test and support) of new BI projects using common implementation methodology.
Strong knowledge in SQL and experience with relational databases (Microsoft SQL Server, Oracle, Sybase, etc.).
Hands-on development capability including user interface and scripts development
Experience in leading project team
Experience in conducting training
Self-starter, pro-active, and work independently with minimum supervision.
Organized, meticulous and detail-oriented.
Able to perform in a demanding, changing and fast-paced environment.
Excellent English communication skills both in verbal and written.
Fluent both in verbal and written Mandarin is an advantage.
Willing to travel and work any location."
https://www.indeed.com.sg/rc/clk?jk=6a09738973bbcf47&fccid=4144c0c6235e4037&vjs=3,IT Support Executive,Eagle Infotech Consultants,"$1,600 - $1,900 a month
Permanent
Company background:
Our Company, a SSG accredited training organisation, is a training provider specialising in IT and Softskills courses. We are one of the pioneers in this industry, having more than 30 years of experience in this field. We have 9 training rooms in our centre and also conduct off-site training at other venues or at client’s premises.
Our mission is to provide excellent and quality training in computer technology & soft skills, through qualified and experienced trainers, tailored to customers’ needs. In addition, we also foster a working environment that focuses on our values – excellence, accountability, growth, life-long learning and enthusiasm.
Position Summary:
The candidate will work alongside the IT Manager to assist in day-to-day IT issues, such as maintenance, network, software and hardware troubleshooting. Candidate will also be involved in some administrative work.
Responsibilities:
Troubleshoot day-to-day IT issues experienced by staff, trainers and participants
Maintenance of computers, laptops and tablets in our computer labs
Handle logistics with regards to our Mobile computer labs
Perform some administrative work
Candidate should ideally have:
Some experience in IT related field
Is confident and competent in using the Computer (Microsoft Excel and other MS programs)
Be very willing to learn
Quite good at thinking on his/her feet and solving problems
Able to converse in Chinese
Only Singaporeans, Malaysiansand Singapore PRsmay apply.
Excellent exposure. Comfortable environment. Central location.
Periodic salary adjustments depending on performance.
Job Types: Full-time, Permanent
Salary: $1,600.00 to $1,900.00 /month
Experience:
IT: 1 year (Preferred)
Location:
Singapore (Required)
Language:
English (Required)"
https://www.indeed.com.sg/rc/clk?jk=6a8c1168ddb9f4a1&fccid=ca54f500c31b4ba8&vjs=3,Technology Lead / Consultant,Infosys Limited,"Permanent
Job Summary
Job Description
Role– Technology Lead
Employment Type– Permanent
Location– Singapore
Internal Role: Consultant
Job ID: 33256BR
Responsibilities and Duties
Analytical skills
Regular Client interaction
Good understanding or work experience in Supply Chain Domain
Requirement Gathering from business and technology areas
Design and Development
Understand the operations within the system of tables, views, triggers etc.
Support during warranty and documentation
Understanding of interfaces/operations outside or across systems.
Ability to work in team in diverse/ multiple stakeholder environment
Travel to India for 2-3 months for project KT. Occasional short term travel to India or US based on project requirements.
Required Experience, Skills and Qualifications
Total IT experience of 6 years and above.
At least 3 years of experience in Oracle and Unix.
Oracle, PL/SQL
Python, Shell Scripting
Understanding of Operation Research Concepts and algorithms like Linear programming is a plus
Prior experience in Production support and maintenance (or warranty support following an application release) is a plus
Educational Qualifications: Bachelor’s degree in Computer Science / Information Technology
Infosys is an equal opportunity employer and positively encourages applications from suitably qualified and eligible candidates regardless of gender or other attribute covered by equal opportunity legislation.
Country: Singapore
Work Location: Singapore
Job Type: Permanent
Experience:
Oracle and Unix.: 3 years (Required)"
https://www.indeed.com.sg/rc/clk?jk=6b1700c156680c20&fccid=31390b423fdf4560&vjs=3,"Specialist – Customer Service, Copper and Diamonds",Rio Tinto,"Specialist – Customer Service, Copper and Diamonds

Great opportunity to work with one of the Tier 1 assets for Rio Tinto
Focus on the upcoming commodity of the future in Copper
Based in Singapore, our global commercial hub

About the role

Oyu Tolgoi (OT) is one of the most exciting developments in copper and gold mining for several decades. It contains reserves and resources that make it one of the world’s largest known copper and gold deposits. The project is expected to be a significant contributor to Mongolia’s development.
Situated in the southern Gobi desert of Mongolia, approximately 550 kilometres south of the capital, Ulaanbaatar and 80 kilometres north of the Mongolia-China border, Oyu Tolgoi is jointly owned by the Government of Mongolia (34 per cent) and Turquoise Hill Resources (66 per cent, of which Rio Tinto owns 51 per cent). Since 2010, Rio Tinto has also been the manager of the Oyu Tolgoi project

We are looking for a Specialist – Customer Service to lead the Customer Services team in ensuring the timely and accurate preparation of copper concentrate sales invoices and documents and associated processing of sales in the Rio Tinto Business Solution (RTBS), communicating with customers and our Mongolian operations, review and management of letter of credit documents, and front line customer services associated with the execution of copper concentrate sales.

The role is also required to relieve in the Specialist Scheduler role, responsible for communication between Mongolia mine production/mine staff and our Commercial Operations.

This is a great opportunity for a dynamic and self-driven individual who enjoys and excel in customer relationship management and stakeholder engagement. Reporting to the Manager Supply Chain & Customer Service, you will be able to:

Manage Communication between the Mongolia Mine Operations and the customer Service Team
Liaise with the Mongolian Concentrator Technical team regarding final assays
Supervising and ensuring quality documentation production for Mongolian Customs, with target of achieving minimal customs delays
Assisting and fronting commercial presentation to the Oyu Tolgoi Board
If needed, translate the commercial presentation to native language understandable by the Oyu Tolgoi Board
Engagement with Mongolian IS&T on improvements projects in the Contract to Cash process

Invoicing and payment collection:
Supervision of Customer services team to ensure:
the timely and accurate preparation of copper concentrate sales invoices and documents compliant with contractual and letters of credit requirements, and within required cycle times
on time provision of invoices documents to customers and banks
review and negotiation of letters of credit with customers based on contractual requirements
ensure team members are following required processes and procedures
monitoring of team members performance to ensure that key performance metrics are met

Customer communications:
Assist Customer Services Officers to resolve customer queries and complaints in relation to delivery schedule and invoicing
Identification and escalation of more significant customer service queries or issues to Manager Supply Chain & Customer Service or other relevant members of broader Sales & Marketing team

Participate in management of banking relationships
Risk and compliance related activities as required by Rio Tinto and Oyu Tolgoi policies
Business improvement activities as required from time to time

About you

To be successfully considered for this role, you will have:
Bachelor/ Master’s degree in business discipline or equivalent.
At least 5 years of commodity sales or shipping document experience in mining and metals industry, especially in copper
At least 3 years of trade finance exposure
At least 1 year of team management experience
Knowledge of Contract to Cash procedures
Ability to multi-task and parallel process complex issues
Demonstrated experience working within an environment requiring sensitivity and consideration in relation to confidentiality and privacy
Keen knowledge of the copper market.

It will also be beneficial if you have:
Due to inherent business nature, proficiency in Mongolian language is highly advantageous
Operational experience working in a copper mine field.

Where you will be working

The Commercial group is focused on maximising the value of our products; growing value in the marketplace through partnership with the company’s customers, suppliers, product groups and Group functions. Headquartered in Singapore, and integrated with Rio Tinto’s assets, hubs, and offices globally, Commercial’s purpose is to provide the commercial insights to drive value along the mine-to-market value chain. Commercial incorporates and utilises the knowledge and capabilities of the global Sales & Marketing, Procurement, and Marine & Logistics organisations, supported by the Market Analysis, Commercial Treasury and other functions, to ensure our approach to business is driven by a commercially-astute and innovative mind-set.
The Commercial group came under the leadership of the newly appointed chief commercial officer on 1 January 2018.

About us
As pioneers in mining and metals, we produce materials essential to human progress.

Our long history is filled with firsts. We’ve developed some of the world’s largest and best quality mines and operations, and our people work in around 35 countries across six continents. Aluminium and copper, diamonds, gold and industrial minerals, iron ore, coal and uranium: our materials make up the world around us. You’ll find then in smartphones, planes, cars, hospitals and throughout your home.

Creating an inclusive and diverse workforce

We are a diverse team of talented, enthusiastic individuals who foster a culture of inclusion. No matter how they may differ, our people share one thing in common. It’s a belief that work is more rewarding when we are accepted and valued for our differences, not judged by them. We all have something to contribute, and it’s this contribution that makes for a great organization and fulfilling career.

Apply before 20th October 2018 if you want to work with the latest technology and innovation, in an environment where we challenge you to drive positive change.

Please note, in order to be successfully considered for a role you must complete all pre-screening questions."
https://www.indeed.com.sg/rc/clk?jk=6c242e5f0e8258dd&fccid=de26518078d65846&vjs=3,Corporate Travel Consultant,American Express Global Business Travel,"GBT Singapore is expanding! We are looking for driven and customer focused people to join our Corporate Travel Service Delivery team. We provide intensive training and mentorship program to develop you with travel knowledge and customer service skills. You will have great opportunity to network and gain industry knowledge from Hotels and Airlines and be equipped with travel technology tools. If you are passionate about travel and willing to learn, we are looking for You!


Key Responsibilities:
Provide accurate business travel arrangement for corporate accounts including air, hotel, car and ground transportation arrangement
Understand customers’ needs to propose best alternatives in terms of pricing & routing
Planning of travel itineraries, making reservations & ticketing for international markets
Gain knowledge and adherence to clients procedures, programs and policy guidelines
Update and maintain accurate and Personal Client Profile
Check document validity, provide accurate visa requirements and application details at the time of reservation
Confirm travel itinerary request within the stipulated Service Level Agreement
Inform customer by the preferred communication channel for any changes of travel schedule
Build and maintain good working relationships with our corporate customers

Key Requirements:
At least 2 years of relevant experience in Reservation & Ticketing preferably in Travel and /or Airlines industry
Hands on knowledge of GDS system (eg: Galileo / Amadeus/ Sabre ) is a plus but not a mandatory requirement
Basic understanding of international travel requirements and destination knowledge a plus
Good verbal and written communication and interpersonal skills
Ability to work under pressure and multi-task while maintaining professional rapport with corporate clients
Good problem solving skills and attention to details
Good team player and collaborative mindset to drive the best outcome
Customer focused and driven to helping others is a necessity – will to serve


Why Join GBT?
Quarterly Incentives
Training & Mentorship
Travel Perks & Discounts – Air & Hotel
Extensive Medical, H&S & Insurance benefits etc

#LI-DG1


Location
Singapore>Singapore

It is our policy to provide equal employment opportunities to all individuals based on job-related qualifications and ability to perform a job, without regard to age, gender, gender identity, sexual orientation, race, color, religion, creed, national origin, disability, genetic information, veteran status, citizenship or marital status, and to maintain a non-discriminatory environment free from intimidation, harassment or bias based upon these grounds.

GBT Recruitment Privacy Statement"
https://www.indeed.com.sg/rc/clk?jk=6c9a7aa9f8a08196&fccid=0bfc42f123844c30&vjs=3,Clinical Training and Education Manager Renal Care - Peritoneal Dialysis,Baxter,"Description

About Baxter

Baxter provides a broad portfolio of essential renal and hospital products, including home, acute and in-centre dialysis; sterile IV solutions; infusion systems and devices; parenteral nutrition; surgery products and anaesthetics; and pharmacy automation, software and services. The company’s global footprint and the critical nature of its products and services play a key role in expanding access to healthcare in emerging and developed countries. Baxter’s employees worldwide are building upon the company’s rich heritage of medical breakthroughs to advance the next generation of healthcare innovations that enable patient care.

What You’ll Be Doing

It is impossible to list everything you will do here because every day is different. However, a few things are clear, you will:
Execute content in product, clinical, and therapy learning
Establish consistent processes and metrics to ensure appropriate certification for relevant staff across local markets
Leverage learning system platform aligned with Baxter standards
Vendor management to execute training tools/events
Implement training and learning curriculum for new products
Provide support for on-market products and therapies
Develop a sustainable learning platform within the GBU environment
Provide input on best practice learning locally, regionally and globally

Qualifications

Do you have what it takes to build a career here?
Certified Dialysis Nurse
Extensive PD product/therapy knowledge and experience in treating dialysis patients
Extensive experience in Technical Training (Adult Learning), Internal Product Training, Therapy Training; conducting such programs to both internal and external stakeholders, to a high degree of effectiveness.
Project management exposure
Internal and external stakeholder management
Drives engagement (collaboration)
Fluency in English is a must
BS/BA required

Why Baxter?

A Career That Matters

Baxter’s employees are united in a mission to save and sustain lives. We are passionate about applying scientific innovation to meet the needs of the millions of people worldwide who depend on our medically necessary therapies and technologies. We focus on increasing access to healthcare, innovating in crucial areas of unmet need, and pursuing creative collaborations that bring our mission to life for patients every day.

Apply today and experience a career that matters!

Baxter is an equal opportunity employer and makes employment decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability status, or any other status protected by law."
https://www.indeed.com.sg/rc/clk?jk=6c9c11a82f45ca09&fccid=b1ace17c9d00764e&vjs=3,Senior Sales Consultant,PPP Academy Pte Ltd Singapore,"$3,000 - $10,000 a month
We have an opening for an experienced sales position to generate sales revenue for the firm. We provide results-focused training, business growth Saas solution and strategies to financial institutions, business leaders and sales professionals in the regional banking and finance sector. This candidate needs to be highly self-motivated, committed and resourceful in a dynamic entrepreneurial environment. This role will report directly to the VP of Sales and Marketing. If you like to accelerate your self development and a small but fast growth technology based environment, we welcome to join us to make a significant difference in our clients’ journey..
KEY RESPONSIBILITIES:
Develop and implement the sales strategy with marketing team and management to exceed revenue targets for our suite of result-focused training products, including the go-to-market plan and sales process from lead gen to upsell/retention.
Cultivate a winning team culture with positive attitude, performance mindset and proactive communication
Establish strategies for improving sales revenue and lead generation
Work closely with the head of sales and marketing for complex sales negotiations, craft sales positioning and presentation approach, assist with proposals and help drive the pipeline for strategic accounts
Generate reporting to track all key sales metrics for the organization in conjunction with Head of Sales and Marketing
PROFESSIONAL REQUIREMENTS:
3 - 5 years of sales experience, preferably in a SaaS sales team at a rapidly growing technology or training company
Strong written and spoken English and Mandarin
Good experience using CRM and strong computer proficiency including powerpoint, google suite
Bachelor's degree in Business, Sales, Marketing, or related discipline, or equivalent additional experience
Job Type: Full-time
Salary: $3,000.00 to $10,000.00 /month
Experience:
Sales: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Language:
English and Mandarin (Required)"
https://www.indeed.com.sg/rc/clk?jk=6cad667918e64e73&fccid=a55f3bfeaaa07b0d&vjs=3,Lead Engineer - Technology,Halliburton,"We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themselves and their careers. Experience the challenges, rewards and opportunity of working for one of the world's largest providers of products and services to the global energy industry.

Job Desccription:

Supervises engineers and/or other technical staff members.
Provides technical guidance to the group.
Conducts goal setting and performance appraisals of personnel.
Leads a cross functional, cross department or cross Center team in executing various corporate projects and/or initiatives (e.g., standards, best practices, lessons learned), or a standing sub-PSL design team.
Utilitizes project management skills and tracking tools in the organization and execution of project assignments.
Executes tactical action plans as set by department goals and objectives.
Manage the development team to ensure delivery.
Possesses thorough understanding of the supported PSL's technology and broad understanding of the associated development tools.
This person will have responsibility for identifying and filling technological and functional requirements.
A technical leader will be capable of managing outside consultants in developing solutions and coordinate project design and milestone reviews.
Incorporates reliability analysis and promotes optimum use of development tools and standards during the design process.
Understands and promotes HES's quality directives.
Though this individual's focus will be technical leadership, they will perform development tasks maintaining their development expertise.
Job role has budgetary type accountabilities or directly impacts a revenue center's viability or its quality of service via personal contributions.
Skills are typically acquired through a undergraduate degree in Electrical, Mechanical, Material Science, Computer Science, Engineering or equivalent degree, and minimum of 8 years related experience or through 12 years of related experience.
Incumbents at this level will usually hold a certification as a Licensed/Chartered Professional Engineer.

Halliburton is an Equal Opportunity Employer.

Location
315 Jalan Ahmad Ibrahim, Singapore, Singapore, 639940, Singapore

Job Details
Requisition Number: 65001
Experience Level: Experienced Hire
Job Family: Engineering/Science/Technology
Product Service Line: Wireline and Perforating
Full Time / Part Time: Full Time
Additional Locations for this position:

Compensation Information
Compensation is competitive and commensurate with experience."
https://www.indeed.com.sg/rc/clk?jk=6cb0c91938b764b0&fccid=2da0dedf6df97194&vjs=3,Internship: Implementation program for Digital Services@BT - 6 months,Siemens AG,"Temporary, Internship
As an intern you will work in our Implementation program for Digital Services@BT and support the program manager in the following areas.

Description of responsibilities:
Preparation and documentation of meetings and workshops with the project team and lead countries
o Structure meetings and workshops by using mind mapping methods with XMinds
o Contacting members of the project team to collect input for the agenda and share it
o Support in the preparation of workshop content by using Microsoft Powerpoint
o Document results in the form of Minutes of Meeting by using Microsoft Word and storing content to Microsoft Sharepoint
Support in the overall project management by keeping track of implementation plans, action items and timelines
o Update the project plan using Microsoft Project and Microsoft Powerpoint
o Update and follow up on action items using Microsoft Sharepoint
Prepare and follow up on communication and change management activities
o Work with the communication team to implement a structured change management approach based on Kotter’s “8 step change model” (see “Leading Change” from John P. Kotter)
o Prepare content for presentations and flyers using Microsoft Office (e.g. Powerpoint)
o Post about project activities to the Siemens Social Network (based on Socialcast)
Work in the project team on the implementation of new applications, process changes and portfolio elements
o Become part of the project team, join meetings and discussions
o Bring in own ideas, be innovative and make suggestions

Requirements:
Diploma/University/tertiary student preferably in Computer Science/Information Systems with key interest in IT Project Management.
Excellent communication skills (written and verbal)
Strong organizational skills
Proactive and ""can-do"" attitude
Ability to multi-task and meet strict deadlines
Must commit for 6 months
Job ID: 66936
Organisation: Building Technologies
Experience Level: Student (Not Yet Graduated)
Job Type: Full-time"
https://www.indeed.com.sg/rc/clk?jk=6cd7e468c3897b6d&fccid=eb193642f8c64a12&vjs=3,Data Science Manager,Indeed,"Our mission:
As the world’s number 1 job site, our mission is to help people get jobs. We need talented, passionate people working together to make this happen. We are looking to grow our teams with people who share our energy and enthusiasm for creating the best experience for job seekers.

The team:
We are a rapidly growing and highly capable engineering team building the most popular job site on the planet. Every month, over 200 million people count on us to help them find jobs, publish their resumes, process their job applications, and connect them to qualified candidates for their job openings. With engineering hubs in Seattle, San Francisco, Austin, Tokyo and Hyderabad, we are improving people's lives all around the world, one job at a time.

Your job:
The role of Data Science at Indeed is to follow the data. We log, analyze, visualize, and model terabytes of job search data. Our Data Scientists build and implement machine learning models to make timely decisions. Each of us is a mixture of a statistician, scientist, machine learning expert, and engineer. We have a passion for building and improving Internet-scale products. We seek to understand human behavior via careful experimentation and analysis, to ""help people get jobs"".

You are someone who wants to see the impact of your work making a difference every day. You understand how to use data to make decisions and how to train others to do so. You find passion in the craft and are constantly seeking improvement and better ways to solve tough problems. You produce the highest quality Data Science solutions and lead others to do the same.

You understand that the best managers serve their teams by removing roadblocks and giving individual contributors autonomy and ownership. You have high standards and will take pride in Indeed like we do as well as push us to be better. You have delivered challenging technical solutions at scale. You have led Data Science or Engineering teams, and earned the respect of talented practitioners. You are equally happy talking about deep learning and statistical inference, as you are brainstorming about practical experimental design and technology career development. You love being in the mix technically while providing leadership to your teams.

About you:
Requirements
Significant prior success as a Data Scientist working on challenging problems at scale
3+ years of industrial Data Science experience, with expertise in machine learning and statistical modeling
The ability to guide a team to achieve important goals together
Have full stack experience in data collection, aggregation, analysis, visualization, productionization, and monitoring of Data Science products
Strong desire to solve tough problems with scientific rigour at scale
An understanding of the value derived from getting results early and iterating
Strong ability to coach Data Scientists, helping to improve their skills and grow their careers
Ph.D. or M.S. in a quantitative field such as Computer Science, Operations Research, Statistics, Econometrics or Mathematics
Passion to answer Product/Engineering questions with data
Proficiency with the English language
We get excited about candidates who
Can do small data modeling work: R, Python, Julia, Octave
Can do big data modeling work: Hadoop, Pig, Scala, Spark
Can fish for data: SQL, Pandas, MongoDB
Can deploy Data Science solutions: Java, Python, C++
Can communicate concisely and persuasively with engineers and product managers
Indeed provides a variety of benefits that help us focus on our mission of helping people get jobs.

View our bounty of perks: [1] http://indeedhi.re/IndeedBenefits"
https://www.indeed.com.sg/rc/clk?jk=6d6000be3591d727&fccid=a4e4e2eaf26690c9&vjs=3,Research and Development Officer (Measurement and Analytics),Singapore Examinations and Assessment Board,"Contract, Permanent
Responsibilities
Successful applicant will conduct research on educational measurement and assessment issues and develop assessment services and products that are fit for purpose, educationally sound and positively transforming for stakeholders. He/She is expected to contribute to research studies that investigate use of ICT into assessments that will address current needs and anticipate future needs in assessment and measurement in Singapore. The officer is expected to apply his/her expertise in interpretive, statistical, measurement and evaluative technologies for education to further the cause of meaningful and accurate educational assessment, as well as the use of analytics in deriving information from large-scale assessment data to inform education policies. With good progress, the officer can look forward to leadership opportunities in shaping the future of educational assessment in Singapore.
The key responsibilities include:
Conduct studies to develop knowledge and insight in statistical analysis and psychometric methodology
Contribute to the development of SEAB's strategy to use technology to provide e‑assessments, for example in scoring and analytic methodologies for large-scale computer-based assessments
Conceptualise and carry out statistical analysis activities in support of the conduct of assessment work
Conduct psychometric studies, such as analysis and reporting of item response data, to inform decision making and policies
Conceptualise, design and develop workflow and process for data management and statistical analysis
Provide training and consultancy services to SEAB's customers and deliver outcomes to agreed timescales and quality
Requirements
Minimum 3-5 years of experience in providing leadership in research studies, measurements, analytics and/or policy analysis
Proficient in the use of various statistical analysis software (e.g. STATA, SPSS, SAS, AMOS, EQS, RUMM2020, R-Programming)
Experience coding applications with C/C#/C++, Visual Basic or Java Programming Language will be useful
Experience in the education sector will be an advantage
Adaptable, meticulous individual with excellent analytical skills
Demonstrate good research practices and skills
Able to communicate complex concepts in applied and practical manner to get buy-in from stakeholder groups
Enjoy working in teams in a dynamic and creative work environment
Successful applicants will be notified for interview within 1 month upon receiving their applications.

Singapore Examinations and Assessment Board
3 Geylang Bahru Lane
Singapore 339626"
